Timestamp,Flow (SLPM),Total (NCM),Temperature (°C)
2025-12-03 09:18:33,0.00,0.000,25.0
2025-12-03 09:18:34,0.00,0.000,25.0
2025-12-03 09:18:35,0.00,0.000,25.0
2025-12-03 09:18:36,0.00,0.000,25.0
2025-12-03 09:18:37,0.00,0.000,25.0
2025-12-03 09:18:38,0.00,0.000,25.0
2025-12-03 09:18:39,0.00,0.000,25.0
2025-12-03 09:18:40,0.00,0.000,25.0
2025-12-03 09:18:41,0.00,0.000,25.0
2025-12-03 09:18:42,0.00,0.000,25.0
2025-12-03 09:18:43,0.00,0.000,25.0
2025-12-03 09:18:44,0.00,0.000,25.0
2025-12-03 09:18:45,0.00,0.000,25.0
2025-12-03 09:18:46,0.00,0.000,25.0
2025-12-03 09:18:47,0.00,0.000,25.0
2025-12-03 09:18:48,0.00,0.000,25.0
2025-12-03 09:18:49,0.00,0.000,25.0
2025-12-03 09:18:50,0.00,0.000,25.0
2025-12-03 09:18:51,0.00,0.000,25.0
2025-12-03 09:18:52,0.00,0.000,25.0
2025-12-03 09:18:53,0.00,0.000,25.0
2025-12-03 09:18:54,0.00,0.000,25.0
2025-12-03 09:18:55,0.00,0.000,25.0
2025-12-03 09:18:56,0.00,0.000,25.0
2025-12-03 09:18:57,0.00,0.000,25.0
2025-12-03 09:18:58,0.00,0.000,25.0
2025-12-03 09:18:59,0.00,0.000,25.0
2025-12-03 09:19:00,0.00,0.000,25.0
2025-12-03 09:19:01,0.00,0.000,25.0
2025-12-03 09:19:02,0.00,0.000,25.0
2025-12-03 09:19:03,0.00,0.000,25.0
2025-12-03 09:19:04,0.00,0.000,25.0
2025-12-03 09:19:06,0.00,0.000,25.0
2025-12-03 09:19:07,0.00,0.000,25.0
2025-12-03 09:19:08,0.00,0.000,25.0
2025-12-03 09:19:09,0.00,0.000,25.0
2025-12-03 09:19:10,0.00,0.000,25.0
2025-12-03 09:19:11,0.00,0.000,25.0
2025-12-03 09:19:12,0.00,0.000,25.0
2025-12-03 09:19:13,0.00,0.000,25.0
2025-12-03 09:19:14,0.00,0.000,25.0
2025-12-03 09:19:15,0.00,0.000,25.0
2025-12-03 09:19:16,0.00,0.000,25.0
2025-12-03 09:19:17,0.00,0.000,25.0
2025-12-03 09:19:18,0.00,0.000,25.0
2025-12-03 09:19:19,0.00,0.000,25.0
2025-12-03 09:19:20,0.00,0.000,25.0
2025-12-03 09:19:21,0.00,0.000,25.0
2025-12-03 09:19:22,0.00,0.000,25.0
2025-12-03 09:19:23,0.00,0.000,25.0
2025-12-03 09:19:24,0.00,0.000,25.0
2025-12-03 09:19:25,0.00,0.000,25.0
2025-12-03 09:19:26,0.00,0.000,25.0
2025-12-03 09:19:27,0.00,0.000,25.0
2025-12-03 09:19:28,0.00,0.000,25.0
2025-12-03 09:19:30,0.00,0.000,25.0
2025-12-03 09:19:31,0.00,0.000,25.0
2025-12-03 09:19:32,0.00,0.000,25.0
2025-12-03 09:19:33,0.00,0.000,25.0
2025-12-03 09:19:34,0.00,0.000,25.0
2025-12-03 09:19:35,0.00,0.000,25.0
2025-12-03 09:19:36,0.00,0.000,25.0
2025-12-03 09:19:37,0.00,0.000,25.0
2025-12-03 09:19:38,0.00,0.000,25.0
2025-12-03 09:19:39,0.00,0.000,25.0
2025-12-03 09:19:40,0.00,0.000,25.0
2025-12-03 09:19:41,0.00,0.000,25.0
2025-12-03 09:19:42,0.00,0.000,25.0
2025-12-03 09:19:43,0.00,0.000,25.0
2025-12-03 09:19:44,0.00,0.000,25.0
2025-12-03 09:19:45,0.00,0.000,25.0
2025-12-03 09:19:46,0.00,0.000,25.0
2025-12-03 09:19:47,0.00,0.000,25.0
2025-12-03 09:19:48,0.00,0.000,25.0
2025-12-03 09:19:49,0.00,0.000,25.0
2025-12-03 09:19:50,0.00,0.000,25.0
2025-12-03 09:19:51,0.00,0.000,25.0
2025-12-03 09:19:53,0.00,0.000,25.0
2025-12-03 09:19:54,0.00,0.000,25.0
2025-12-03 09:19:55,0.00,0.000,25.0
2025-12-03 09:19:56,0.00,0.000,25.0
2025-12-03 09:19:57,0.00,0.000,25.0
2025-12-03 09:19:58,0.00,0.000,25.0
2025-12-03 09:19:59,0.00,0.000,25.0
2025-12-03 09:20:00,0.00,0.000,25.0
2025-12-03 09:20:01,0.00,0.000,25.0
2025-12-03 09:20:02,0.00,0.000,25.0
2025-12-03 09:20:03,0.00,0.000,25.0
2025-12-03 09:20:04,0.00,0.000,25.0
2025-12-03 09:20:05,0.00,0.000,25.0
2025-12-03 09:20:06,0.00,0.000,25.0
2025-12-03 09:20:07,0.00,0.000,25.0
2025-12-03 09:20:08,0.00,0.000,25.0
2025-12-03 09:20:09,0.00,0.000,25.0
2025-12-03 09:20:10,0.00,0.000,25.0
2025-12-03 09:20:11,0.00,0.000,25.0
2025-12-03 09:20:12,0.00,0.000,25.0
2025-12-03 09:20:14,0.00,0.000,25.0
2025-12-03 09:20:15,0.00,0.000,25.0
2025-12-03 09:20:16,0.00,0.000,25.0
2025-12-03 09:20:17,0.00,0.000,25.0
2025-12-03 09:20:18,0.00,0.000,25.0
2025-12-03 09:20:19,0.00,0.000,25.0
2025-12-03 09:20:20,0.00,0.000,25.0
2025-12-03 09:20:21,0.00,0.000,25.0
2025-12-03 09:20:22,0.00,0.000,25.0
2025-12-03 09:20:23,0.00,0.000,25.0
2025-12-03 09:20:24,0.00,0.000,25.0
2025-12-03 09:20:25,0.00,0.000,25.0
2025-12-03 09:20:26,0.00,0.000,25.0
2025-12-03 09:20:27,0.00,0.000,25.0
2025-12-03 09:20:28,0.00,0.000,25.0
2025-12-03 09:20:29,0.00,0.000,25.0
2025-12-03 09:20:30,0.00,0.000,25.0
2025-12-03 09:20:31,0.00,0.000,25.0
2025-12-03 09:20:32,0.00,0.000,25.0
2025-12-03 09:20:34,0.00,0.000,25.0
2025-12-03 09:20:35,0.00,0.000,25.0
2025-12-03 09:20:36,0.00,0.000,25.0
2025-12-03 09:20:37,0.00,0.000,25.0
2025-12-03 09:20:38,0.00,0.000,25.0
2025-12-03 09:20:39,0.00,0.000,25.0
2025-12-03 09:20:40,0.00,0.000,25.0
2025-12-03 09:20:41,0.00,0.000,25.0
2025-12-03 09:20:42,0.00,0.000,25.0
2025-12-03 09:20:43,0.00,0.000,25.0
2025-12-03 09:20:44,0.00,0.000,25.0
2025-12-03 09:20:45,0.00,0.000,25.0
2025-12-03 09:20:46,0.00,0.000,25.0
2025-12-03 09:20:47,0.00,0.000,25.0
2025-12-03 09:20:48,0.00,0.000,25.0
2025-12-03 09:20:49,0.00,0.000,25.0
2025-12-03 09:20:50,0.00,0.000,25.0
2025-12-03 09:20:51,0.00,0.000,25.0
2025-12-03 09:20:52,0.00,0.000,25.0
2025-12-03 09:20:53,0.00,0.000,25.0
2025-12-03 09:20:54,0.00,0.000,25.0
2025-12-03 09:20:55,0.00,0.000,25.0
2025-12-03 09:20:56,0.00,0.000,25.0
2025-12-03 09:20:57,0.00,0.000,25.0
2025-12-03 09:20:59,0.00,0.000,25.0
2025-12-03 09:21:00,0.00,0.000,25.0
2025-12-03 09:21:01,0.00,0.000,25.0
2025-12-03 09:21:02,0.00,0.000,25.0
2025-12-03 09:21:03,0.00,0.000,25.0
2025-12-03 09:21:04,0.00,0.000,25.0
2025-12-03 09:21:05,0.00,0.000,25.0
2025-12-03 09:21:06,0.00,0.000,25.0
2025-12-03 09:21:07,0.00,0.000,25.0
2025-12-03 09:21:08,0.00,0.000,25.0
2025-12-03 09:21:09,0.00,0.000,25.0
2025-12-03 09:21:10,0.00,0.000,25.0
2025-12-03 09:21:11,0.00,0.000,25.0
2025-12-03 09:21:12,0.00,0.000,25.0
2025-12-03 09:21:13,0.00,0.000,25.0
2025-12-03 09:21:14,0.00,0.000,25.0
2025-12-03 09:21:15,0.00,0.000,25.0
2025-12-03 09:21:16,0.00,0.000,25.0
2025-12-03 09:21:17,0.00,0.000,25.0
2025-12-03 09:21:18,0.00,0.000,25.0
2025-12-03 09:21:19,0.00,0.000,25.0
2025-12-03 09:21:20,0.00,0.000,25.0
2025-12-03 09:21:22,0.00,0.000,25.0
2025-12-03 09:21:23,0.00,0.000,25.0
2025-12-03 09:21:24,0.00,0.000,25.0
2025-12-03 09:21:25,0.00,0.000,25.0
2025-12-03 09:21:26,0.00,0.000,25.0
2025-12-03 09:21:27,0.00,0.000,25.0
2025-12-03 09:21:28,0.00,0.000,25.0
2025-12-03 09:21:29,0.00,0.000,25.0
2025-12-03 09:21:30,0.00,0.000,25.0
2025-12-03 09:21:31,0.00,0.000,25.0
2025-12-03 09:21:32,0.00,0.000,25.0
2025-12-03 09:21:33,0.00,0.000,25.0
2025-12-03 09:21:34,0.00,0.000,25.0
2025-12-03 09:21:35,0.00,0.000,25.0
2025-12-03 09:21:36,0.00,0.000,25.0
2025-12-03 09:21:37,0.00,0.000,25.0
2025-12-03 09:21:38,0.00,0.000,25.0
2025-12-03 09:21:39,0.00,0.000,25.0
2025-12-03 09:21:40,0.00,0.000,25.0
2025-12-03 09:21:41,0.00,0.000,25.0
2025-12-03 09:21:42,0.00,0.000,25.0
2025-12-03 09:21:43,0.00,0.000,25.0
2025-12-03 09:21:44,0.00,0.000,25.0
2025-12-03 09:21:46,0.00,0.000,25.0
2025-12-03 09:21:47,0.00,0.000,25.0
2025-12-03 09:21:48,0.00,0.000,25.0
2025-12-03 09:21:49,0.00,0.000,25.0
2025-12-03 09:21:50,0.00,0.000,25.0
2025-12-03 09:21:51,0.00,0.000,25.0
2025-12-03 09:21:52,0.00,0.000,25.0
2025-12-03 09:21:53,0.00,0.000,25.0
2025-12-03 09:21:54,0.00,0.000,25.0
2025-12-03 09:21:55,0.00,0.000,25.0
2025-12-03 09:21:56,0.00,0.000,25.0
2025-12-03 09:21:57,0.00,0.000,25.0
2025-12-03 09:21:58,0.00,0.000,25.0
2025-12-03 09:21:59,0.00,0.000,25.0
2025-12-03 09:22:00,0.00,0.000,25.0
2025-12-03 09:22:01,0.00,0.000,25.0
2025-12-03 09:22:02,0.00,0.000,25.0
2025-12-03 09:22:03,0.00,0.000,25.0
2025-12-03 09:22:04,0.00,0.000,25.0
2025-12-03 09:22:05,0.00,0.000,25.0
2025-12-03 09:22:06,0.00,0.000,25.0
2025-12-03 09:22:07,0.00,0.000,25.0
2025-12-03 09:22:08,0.00,0.000,25.0
2025-12-03 09:22:10,0.00,0.000,25.0
2025-12-03 09:22:11,0.00,0.000,25.0
2025-12-03 09:22:12,0.00,0.000,25.0
2025-12-03 09:22:13,0.00,0.000,25.0
2025-12-03 09:22:14,0.00,0.000,25.0
2025-12-03 09:22:15,0.00,0.000,25.0
2025-12-03 09:22:16,0.00,0.000,25.0
2025-12-03 09:22:17,0.00,0.000,25.0
2025-12-03 09:22:18,0.00,0.000,25.0
2025-12-03 09:22:19,0.00,0.000,25.0
2025-12-03 09:22:20,0.00,0.000,25.0
2025-12-03 09:22:21,0.00,0.000,25.0
2025-12-03 09:22:22,0.00,0.000,25.0
2025-12-03 09:22:23,0.00,0.000,25.0
2025-12-03 09:22:24,0.00,0.000,25.0
2025-12-03 09:22:25,0.00,0.000,25.0
2025-12-03 09:22:26,0.00,0.000,25.0
2025-12-03 09:22:27,0.00,0.000,25.0
2025-12-03 09:22:28,0.00,0.000,25.0
2025-12-03 09:22:29,0.00,0.000,25.0
2025-12-03 09:22:30,0.00,0.000,25.0
2025-12-03 09:22:32,0.00,0.000,25.0
2025-12-03 09:22:33,0.00,0.000,25.0
2025-12-03 09:22:34,0.00,0.000,25.0
2025-12-03 09:22:35,0.00,0.000,25.0
2025-12-03 09:22:36,0.00,0.000,25.0
2025-12-03 09:22:37,0.00,0.000,25.0
2025-12-03 09:22:38,0.00,0.000,25.0
2025-12-03 09:22:39,0.00,0.000,25.0
2025-12-03 09:22:40,0.00,0.000,25.0
2025-12-03 09:22:41,0.00,0.000,25.0
2025-12-03 09:22:42,0.00,0.000,25.0
2025-12-03 09:22:43,0.00,0.000,25.0
2025-12-03 09:22:44,0.00,0.000,25.0
2025-12-03 09:22:45,0.00,0.000,25.0
2025-12-03 09:22:46,0.00,0.000,25.0
2025-12-03 09:22:47,0.00,0.000,25.0
2025-12-03 09:22:48,0.00,0.000,25.0
2025-12-03 09:22:49,0.00,0.000,25.0
2025-12-03 09:22:50,0.00,0.000,25.0
2025-12-03 09:22:51,0.00,0.000,25.0
2025-12-03 09:22:52,0.00,0.000,25.0
2025-12-03 09:22:53,0.00,0.000,25.0
2025-12-03 09:22:54,0.00,0.000,25.0
2025-12-03 09:22:56,0.00,0.000,25.0
2025-12-03 09:22:57,0.00,0.000,25.0
2025-12-03 09:22:58,0.00,0.000,25.0
2025-12-03 09:22:59,0.00,0.000,25.0
2025-12-03 09:23:00,0.00,0.000,25.0
2025-12-03 09:37:24,5.57,0.006,24.0
2025-12-03 09:37:25,4.87,0.010,24.0
2025-12-03 09:37:26,5.14,0.016,24.0
2025-12-03 09:37:27,5.64,0.021,24.0
2025-12-03 09:37:28,5.57,0.027,24.0
2025-12-03 09:37:29,6.04,0.033,23.5
2025-12-03 09:37:30,5.90,0.039,23.5
2025-12-03 09:37:31,5.87,0.045,23.5
2025-12-03 09:37:32,5.23,0.050,23.5
2025-12-03 09:59:28,5.05,0.005
2025-12-03 09:59:29,5.27,0.010
2025-12-03 09:59:30,5.80,0.016
2025-12-03 09:59:31,5.49,0.022
2025-12-03 09:59:32,5.11,0.027
2025-12-03 09:59:33,6.13,0.033
2025-12-03 09:59:34,5.51,0.038
2025-12-03 09:59:35,5.97,0.044
2025-12-03 09:59:36,6.10,0.050
2025-12-03 09:59:37,6.23,0.057
2025-12-03 09:59:38,6.46,0.063
2025-12-03 09:59:40,6.30,0.069
2025-12-03 09:59:41,6.50,0.076
2025-12-03 09:59:42,6.46,0.082
2025-12-03 09:59:43,6.40,0.089
2025-12-03 09:59:44,6.45,0.095
2025-12-03 09:59:45,6.66,0.102
2025-12-03 09:59:46,6.48,0.108
2025-12-03 09:59:47,6.40,0.115
2025-12-03 09:59:48,7.28,0.122
2025-12-03 09:59:49,7.13,0.129
2025-12-03 09:59:50,6.88,0.136
2025-12-03 09:59:51,7.65,0.144
2025-12-03 09:59:52,7.06,0.151
2025-12-03 09:59:53,6.70,0.157
2025-12-03 09:59:54,7.74,0.165
2025-12-03 09:59:55,6.81,0.172
2025-12-03 09:59:56,7.41,0.179
2025-12-03 09:59:57,7.81,0.187
2025-12-03 09:59:58,7.07,0.194
2025-12-03 09:59:59,7.75,0.202
2025-12-03 10:00:00,7.52,0.210
2025-12-03 10:00:01,8.19,0.218
2025-12-03 10:00:02,7.91,0.226
2025-12-03 10:00:03,8.00,0.234
2025-12-03 10:00:04,7.94,0.242
2025-12-03 10:00:05,8.42,0.250
2025-12-03 10:00:06,7.63,0.258
2025-12-03 13:03:24,4.88,0.005
2025-12-03 13:03:25,4.66,0.010
2025-12-03 13:03:27,5.37,0.015
2025-12-03 13:03:28,4.78,0.020
2025-12-03 13:03:29,5.93,0.026
2025-12-03 13:03:30,5.77,0.031
2025-12-03 13:03:31,5.93,0.037
2025-12-03 13:03:32,6.27,0.044
2025-12-03 13:03:33,5.37,0.049
2025-12-03 13:03:34,6.09,0.055
2025-12-03 13:03:35,6.07,0.061
2025-12-03 13:03:36,6.63,0.068
2025-12-03 13:03:37,5.83,0.074
2025-12-03 13:03:38,6.43,0.080
2025-12-03 13:03:39,6.43,0.086
2025-12-03 13:03:40,6.95,0.093
2025-12-03 13:03:41,6.39,0.100
2025-12-03 13:03:42,6.87,0.107
2025-12-03 13:03:43,6.20,0.113
2025-12-03 13:03:44,6.78,0.120
2025-12-03 13:03:45,6.31,0.126
2025-12-03 13:03:46,6.98,0.133
2025-12-03 13:03:47,6.72,0.140
2025-12-03 13:03:48,7.45,0.147
2025-12-03 13:03:49,6.77,0.154
2025-12-03 13:03:50,6.80,0.161
2025-12-03 13:03:51,7.07,0.168
2025-12-03 13:03:52,6.86,0.175
2025-12-03 13:03:53,7.25,0.182
2025-12-03 13:03:54,7.47,0.189
2025-12-03 13:03:55,7.88,0.197
2025-12-03 13:03:56,7.09,0.204
2025-12-03 13:03:57,7.48,0.212
2025-12-03 13:03:58,7.50,0.219
2025-12-03 13:03:59,8.02,0.227
2025-12-03 13:04:00,8.23,0.236
2025-12-03 13:04:01,8.15,0.244
2025-12-03 13:04:02,8.07,0.252
2025-12-03 13:04:03,7.73,0.259
